Name,N,NNZ,Nonzeros(nnz/N),Density,Diags,Num_diag_elem,Num_diag_elem_per_NNZ,Small_rows_percentage,Small_rows_elem_percentage,NNZ_min,NNZ_max,NNZ_mean,NNZ_sd,DiffNNZ_min,DiffNNZ_max,DiffNNZ_mean,DiffNNZ_sd,BW_min,BW_max,BW_mean,BW_sd,Scatter_min,Scatter_max,Scatter_mean,Scatter_geom,Scatter_sd,Misses,FLOPS_byte
flickr.mtx,820878,9837214,11.9838,1.45987e-05,911647,528339966146,53708.292424,80.134682,6.894757,0,10272,11.983771,87.16021,0,10203,16.51226,113.973732,0.0,0.999408,0.156655,210698.609375,0.0,1.0,0.317538,0.000141,0.464139,0.005304,0.222189
football.mtx,35,118,3.37143,0.0963265,52,1091,9.245763,74.285713,44.067795,0,10,3.371428,2.889248,0,10,3.171429,2.372289,0.0,0.942857,0.359184,12.07899,0.002857,1.0,0.300944,0.097391,0.29734,0.103423,0.173021
deltaX.mtx,68600,247424,3.60676,5.25767e-05,64985,3113501574,12583.668415,98.883385,82.248283,3,83,3.606764,5.859286,0,73,0.153397,1.86615,4.4e-05,0.102536,0.014144,1326.370728,0.000481,1.0,0.029106,0.008697,0.060909,0.812226,0.176568
p2p-Gnutella04.mtx,10879,39994,3.67626,0.000337922,11383,80326147,2008.454943,64.950821,5.020753,0,100,3.676257,4.91855,0,100,4.507032,5.118195,0.0,0.992554,0.198839,3227.281006,9e-06,1.0,0.081713,0.00017,0.271615,0.001585,0.177554
lshp3025.mtx,3025,20833,6.88694,0.00227668,977,2248973,107.952431,5.487603,3.960063,4,7,6.886942,0.465443,0,3,0.022479,0.210836,0.002645,0.991074,0.063098,456.528259,0.001376,0.875,0.215663,0.11428,0.192863,0.295256,0.205288
ar2010.mtx,186211,904310,4.85637,2.60799e-05,32406,5065873440,5601.921288,73.523048,54.011456,1,54,4.856373,2.925671,0,52,2.617901,3.080983,5e-06,0.920241,0.028038,16717.460938,1.2e-05,1.0,0.032309,0.003004,0.162452,0.896013,0.191004
Zd_Jac2_db.mtx,22835,676439,29.6229,0.00129726,1243,27991833,41.381164,66.122177,3.320625,1,224,29.622904,57.361534,0,222,10.247427,35.817875,4.4e-05,0.050405,0.012569,288.209412,0.003155,1.0,0.502444,0.159091,0.458554,0.610684,0.237951
rail516.mtx,47827,315412,6.59485,0.00013789,47539,1133525222,3593.792316,99.046562,0.048825,0,7806,6.594852,115.77034,0,7559,6.438414,109.561768,0.0,0.999665,0.009313,4414.491211,2e-06,0.164057,0.000145,2e-06,0.002459,2e-06,0.203674
cz10228.mtx,10228,102876,10.0583,0.000983406,546,5503287,53.494372,64.606964,32.112446,1,27,10.058271,7.160107,0,22,4.033047,6.419948,9.8e-05,0.036273,0.006114,56.362068,0.02381,1.0,0.208767,0.168069,0.132638,0.347644,0.217556
fome20.mtx,108175,232647,2.15065,1.98812e-05,103793,6853376739,29458.263975,84.857872,25.554596,0,96,2.150654,4.702417,0,93,1.487026,4.688552,0.0,0.967627,0.020569,8949.453125,1e-06,1.0,0.013288,1.2e-05,0.076796,6.5e-05,0.147279
west0167.mtx,167,506,3.02994,0.0181434,107,11264,22.26087,86.826347,69.960472,1,9,3.02994,1.858546,0,7,1.173653,1.645106,0.005988,0.952096,0.289684,53.827362,0.012658,1.0,0.413053,0.174792,0.391212,0.563075,0.167217
cage10.mtx,11397,150645,13.218,0.00115977,7531,70217641,466.113319,2.246205,0.84968,5,25,13.217952,3.983661,0,14,0.344126,0.832805,0.017724,0.59656,0.285519,1433.855835,0.001837,0.047619,0.005132,0.004386,0.003424,0.714562,0.224521
bcsstk21.mtx,3600,26600,7.38889,0.00205247,21,74340,2.794737,5.777778,3.849624,4,9,7.388889,1.128357,0,3,1.329167,0.905374,0.033611,0.068333,0.065382,28.607279,0.020747,0.054688,0.031818,0.031345,0.005761,0.437036,0.207813
circuit5M_dc.mtx,3523317,14865409,4.21915,1.19749e-06,2333395,5610246963175,377402.798885,89.846642,84.493034,1,24,4.219151,1.029708,0,19,0.579201,0.787961,0.0,0.972299,0.389389,790260.625,1e-06,1.0,0.146759,2.7e-05,0.353589,0.560686,0.184431
mk9-b2.mtx,1260,3780,3.0,0.00238095,1549,1150633,304.400265,100.0,100.0,3,3,3.0,0.0,0,0,0.0,0.0,0.012698,0.26746,0.104469,78.933525,0.008902,0.1875,0.03782,0.028447,0.03276,0.669158,0.166667
TF13.mtx,1302,11185,8.59063,0.00659803,681,726826,64.982208,19.969278,3.057667,0,35,8.59063,5.137943,0,24,3.03533,3.691681,0.0,0.682796,0.229057,194.906052,7.7e-05,1.0,0.041482,0.014136,0.083982,0.157579,0.212837
oscil_dcop_20.mtx,430,1544,3.5907,0.00835046,311,101995,66.058938,92.093025,84.455956,1,13,3.590698,1.448309,0,10,0.681395,1.330631,0.002326,0.767442,0.289411,74.367966,0.009146,1.0,0.100081,0.040184,0.220421,0.648702,0.176336
bcsstk38.mtx,8032,355460,44.2555,0.0055099,3663,23427084,65.906386,0.149402,0.011253,2,614,44.255478,20.448078,0,587,4.813869,13.374749,0.000872,0.8125,0.072212,928.82373,0.001591,1.0,0.225138,0.139663,0.229025,0.12276,0.241804
lpi_mondou2.mtx,604,1208,2.0,0.00331126,431,175922,145.630795,90.066223,64.983444,0,19,2.0,2.433894,0,17,0.945364,1.733571,0.0,0.865894,0.045256,84.417496,0.000166,1.0,0.321785,0.008742,0.413459,0.008747,0.142857
n3c4-b2.mtx,20,60,3.0,0.15,31,345,5.75,100.0,100.0,3,3,3.0,0.0,0,0,0.0,0.0,0.15,0.6,0.3825,2.574393,0.25,1.0,0.448642,0.41763,0.183819,0.333333,0.166667
t2dah_B.mtx,11445,245,0.0214067,1.8704e-06,245,1503645,6137.326531,100.0,100.0,0,1,0.021407,0.144735,0,1,0.011009,0.104348,0.0,8.7e-05,2e-06,0.144735,9e-06,1.0,0.021415,1.1e-05,0.144733,1.1e-05,0.003518
t2dah_C.mtx,11445,7,0.000611621,5.344e-08,7,52485,7497.857143,100.0,100.0,0,1,0.000612,0.024725,0,1,8.7e-05,0.009347,0.0,8.7e-05,0.0,0.024725,9e-06,1.0,0.00062,9e-06,0.024725,9e-06,0.000102
t2dah_E.mtx,11445,176117,15.3881,0.00134453,461,5223011,29.656484,0.0,0.0,8,21,15.388117,3.869061,0,13,4.913587,3.922632,0.000699,0.030232,0.017938,60.917812,0.035714,1.0,0.085652,0.077472,0.074079,0.198743,0.227795
t2dah.mtx,11445,176117,15.3881,0.00134453,461,5223011,29.656484,0.0,0.0,8,21,15.388117,3.869061,0,13,4.913587,3.922632,0.000699,0.030232,0.017938,60.917812,0.035714,1.0,0.085652,0.077472,0.074079,0.198743,0.227795
ch5-5-b2.mtx,600,1800,3.0,0.005,760,269165,149.536111,100.0,100.0,3,3,3.0,0.0,0,0,0.0,0.0,0.013333,0.288333,0.110119,39.246914,0.017341,0.375,0.070282,0.05551,0.053489,0.643212,0.166667
TSOPF_FS_b39_c7_b.mtx,28216,28215,0.999965,3.54396e-05,28215,398057280,14108.002127,100.0,100.0,0,1,0.999965,0.005953,0,1,7.1e-05,0.008419,0.0,3.5e-05,3.5e-05,0.005953,4e-06,1.0,0.999965,0.999555,0.005953,0.999555,0.099998
TSOPF_FS_b39_c7.mtx,28216,730080,25.8747,0.000917022,28315,400452272,548.504646,49.727104,7.661078,1,14024,25.874681,264.440887,0,14008,1.039836,117.644066,3.5e-05,0.999681,0.436061,7423.555176,0.000231,1.0,0.002121,0.001169,0.013229,0.260811,0.236301
pattern1.mtx,19242,9323432,484.535,0.0251811,34477,363365530,38.973366,0.0,0.0,9,6028,484.535492,379.740753,0,6004,134.085907,315.183258,0.156325,0.999948,0.798014,2996.287598,0.000468,0.479593,0.031682,0.011289,0.025797,0.601728,0.249228
c-53.mtx,30235,355139,11.746,0.000388489,29219,220416187,620.647653,52.912189,10.566285,2,4468,11.745956,73.597389,0,4347,1.884935,36.977219,0.461187,0.999835,0.636094,5596.757324,0.000103,0.148671,0.000502,0.000288,0.002508,0.668171,0.221689
D_9.mtx,1133,12395,10.94,0.00965577,1596,1111860,89.702299,32.127098,1.26664,0,34,10.939982,8.437379,0,26,3.426302,4.0829,0.0,0.995587,0.522703,438.0336,8.8e-05,1.0,0.023196,0.004315,0.085037,0.053331,0.219855
adder_dcop_45.mtx,1813,11246,6.20298,0.00342139,3127,3186971,283.387071,49.586323,30.286324,1,1310,6.202979,30.777149,0,1309,2.816878,30.901808,0.000552,1.0,0.634474,437.303009,0.001676,1.0,0.013628,0.005157,0.084573,0.814711,0.201318
mk13-b5.mtx,270270,810810,3.0,1.11e-05,346670,54825760727,67618.505848,50.0,0.0,0,6,3.0,3.0,0,6,2.2e-05,0.011541,0.0,0.835849,0.15422,56043.753906,0.0,0.002197,7.1e-05,6e-06,0.000149,0.00055,0.166667
pores_1.mtx,30,180,6.0,0.2,11,272,1.511111,33.333332,26.111111,4,8,6.0,1.154701,0,2,1.066667,0.891939,0.366667,0.7,0.515556,3.947433,0.285714,0.538462,0.399242,0.392345,0.074312,0.214023,0.2
ckt11752_dc_1.mtx,49702,333029,6.70052,0.000134814,43668,1454295761,4366.874239,69.375481,42.235359,1,2921,6.700515,23.219587,0,2916,1.597783,31.792835,2e-05,0.99501,0.374683,11866.254883,4.7e-05,1.0,0.040406,0.000566,0.177543,0.553866,0.204271
ML_Laplace.mtx,377002,27582698,73.1633,0.000194066,4691,1763015008,63.917424,0.663657,0.009071,1,74,73.163269,6.434939,0,73,0.496178,4.946159,3e-06,0.012377,0.008729,658.377258,0.009503,1.0,0.030626,0.023397,0.080869,0.108314,0.244977
bcsstk06.mtx,420,7860,18.7143,0.0445578,43,17024,2.165903,8.571428,1.832061,2,28,18.714285,6.465607,0,20,3.802381,3.517507,0.009524,0.214286,0.169042,28.988514,0.152941,1.0,0.327523,0.293694,0.192042,0.159451,0.231449
venkat25.mtx,62424,1717763,27.5177,0.000440819,31037,1285083472,748.114537,0.0,0.0,16,44,27.51767,2.294129,0,16,0.402666,1.576276,0.000449,0.971165,0.070105,11199.212891,0.000266,0.714286,0.067756,0.036996,0.051344,0.22516,0.237077
caidaRouterLevel.mtx,192244,1218132,6.33638,3.29601e-05,279640,32927532974,27031.169835,71.825912,26.817045,1,1071,6.336385,14.141189,0,1066,6.026586,16.979557,5e-06,0.999532,0.358607,58652.527344,1e-05,1.0,0.22688,0.00065,0.417259,0.942643,0.202146
west0132.mtx,132,413,3.12879,0.0237029,111,10435,25.266344,87.121216,71.18644,1,9,3.128788,1.835697,0,7,1.136364,1.60856,0.007576,0.727273,0.235021,29.595879,0.022472,1.0,0.35361,0.184494,0.353581,0.531196,0.168985
kron_g500-logn18.mtx,262144,21165908,80.7415,0.000308004,517173,68695766934,3245.585634,49.243927,0.888282,0,49163,80.741531,453.811707,0,49163,142.753922,625.22821,0.0,0.999992,0.551854,109481.765625,0.0,1.0,0.104502,9e-05,0.305683,0.053217,0.24544
FullChip.mtx,2987012,26621983,8.91258,2.98378e-06,5774946,8711733467920,327238.337877,39.163551,21.847023,1,2312478,8.91258,1806.787109,0,2312473,4.041073,1811.98999,0.0,0.999498,0.554997,793760.5625,1e-06,1.0,0.000443,6e-06,0.016459,0.538265,0.213986
rajat07.mtx,14842,63913,4.30623,0.000290138,441,3783440,59.196721,99.993263,99.887344,1,72,4.306226,1.116486,0,69,0.040291,0.81567,6.7e-05,0.999461,0.028676,1209.736816,0.000202,1.0,0.02396,0.017202,0.068002,0.740723,0.185414
c-54.mtx,31793,385987,12.1406,0.000381865,30421,247189805,640.409664,45.475418,8.36764,2,1808,12.140629,36.93111,0,1788,2.192747,26.917009,0.440694,0.998836,0.643234,6014.086914,0.000101,0.060027,0.000495,0.000311,0.00122,0.639065,0.222509
G30.mtx,2000,39980,19.99,0.009995,3776,3975034,99.425563,0.0,0.0,8,39,19.99,4.504772,0,24,5.125,3.944918,0.4315,0.9985,0.902707,136.98703,0.004505,0.020228,0.011076,0.01082,0.002366,0.873822,0.23255
lung1.mtx,1650,7419,4.49636,0.00272507,346,540971,72.91697,56.969696,39.53363,2,8,4.496364,1.713843,0,6,2.996364,0.713495,0.001818,0.203636,0.055156,110.275444,0.008955,1.0,0.455038,0.161773,0.41032,0.368752,0.187462
n3c6-b11.mtx,675,720,1.06667,0.00158025,511,187021,259.751389,91.111115,0.0,0,12,1.066667,3.414988,0,12,0.017778,0.461542,0.0,0.734815,0.041953,100.366737,0.000148,0.6,0.006162,0.000246,0.03407,0.000303,0.103896
extr1.mtx,2837,10967,3.8657,0.0013626,4477,6847032,624.330446,76.947479,58.247471,1,9,3.865703,2.019446,0,7,1.280226,1.826284,0.000352,1.0,0.279529,904.577087,0.000707,1.0,0.113376,0.018547,0.240453,0.589153,0.180112
uk.mtx,4824,13674,2.83458,0.000587599,1300,4940742,361.323826,100.0,100.0,1,3,2.834577,0.40621,0,2,0.219113,0.449208,0.000207,0.995647,0.052163,639.796204,0.000433,1.0,0.217459,0.078436,0.239791,0.545875,0.163486
ex10.mtx,2410,54840,22.7552,0.00944199,185,435964,7.949745,0.0,0.0,6,50,22.755186,11.483682,0,35,8.501659,9.582488,0.016598,0.093776,0.058981,58.135139,0.064815,0.517241,0.173041,0.154899,0.085262,0.182153,0.234539
adder_dcop_50.mtx,1813,11246,6.20298,0.00342139,3127,3186971,283.387071,49.586323,30.286324,1,1310,6.202979,30.777149,0,1309,2.816878,30.901808,0.000552,1.0,0.634474,437.303009,0.001676,1.0,0.013628,0.005157,0.084573,0.814711,0.201318
GD97_c.mtx,452,460,1.0177,0.00225155,278,65883,143.223913,96.681419,16.956522,0,74,1.017699,5.968207,0,73,1.860619,8.193979,0.0,0.957965,0.034346,69.928566,0.000221,1.0,0.090018,0.00061,0.280651,0.000705,0.101054
bcspwr01.mtx,39,131,3.35897,0.0861275,35,849,6.480916,97.435898,95.419846,2,6,3.358974,0.999671,0,3,0.769231,0.799408,0.076923,1.0,0.401709,10.034129,0.068966,1.0,0.358521,0.258509,0.297654,0.385928,0.172823
G41.mtx,2000,23570,11.785,0.0058925,3822,3964590,168.204922,1.55,0.64913,4,279,11.785,13.98748,0,110,3.3495,6.669879,0.079,1.0,0.780882,385.238739,0.00277,0.14006,0.007548,0.006371,0.007225,0.883697,0.221773
adder_dcop_22.mtx,1813,11246,6.20298,0.00342139,3127,3186971,283.387071,49.586323,30.286324,1,1310,6.202979,30.777149,0,1309,2.816878,30.901808,0.000552,1.0,0.634474,437.303009,0.001676,1.0,0.013628,0.005157,0.084573,0.814711,0.201318
oscil_dcop_09.mtx,430,1544,3.5907,0.00835046,311,101995,66.058938,92.093025,84.455956,1,13,3.590698,1.448309,0,10,0.681395,1.330631,0.002326,0.767442,0.289411,74.367966,0.009146,1.0,0.100081,0.040184,0.220421,0.648702,0.176336
fpga_dcop_43.mtx,1220,5892,4.82951,0.00395861,1601,1216210,206.417176,95.409836,82.892059,1,36,4.829508,4.012748,0,35,1.1,2.948159,0.00082,0.891803,0.668056,332.860474,0.003484,1.0,0.076095,0.008262,0.251447,0.721692,0.190754
net100.mtx,29920,2033200,67.9545,0.00227121,46409,627833112,308.790632,30.681818,1.956522,3,181,67.954544,57.811329,0,160,0.686898,9.953674,0.320789,0.998897,0.70662,4700.450195,0.000157,0.015085,0.003438,0.00164,0.003242,0.533527,0.244601
333SP.mtx,3712815,22217266,5.98394,1.6117e-06,3432632,9503372909618,427747.181387,18.967442,15.560709,2,28,5.983941,0.703809,0,26,0.60571,0.792215,1e-06,0.991479,0.237536,763555.0,1e-06,1.0,0.000154,1.7e-05,0.008101,0.648798,0.199893
coater2.mtx,9540,207308,21.7304,0.00227782,1196,11021355,53.164157,4.989518,0.315473,0,63,21.730398,13.087675,0,56,8.653145,11.183798,0.0,0.109539,0.036224,181.700119,1e-05,1.0,0.103158,0.063895,0.169043,0.25092,0.233857
pds-80.mtx,434580,927826,2.13499,4.91278e-06,413506,109173418161,117665.831914,85.22113,24.736858,0,96,2.134995,5.104781,0,85,1.460465,5.260057,0.0,0.978469,0.011196,31824.785156,0.0,1.0,0.009564,4e-06,0.057957,2e-05,0.146836
California.mtx,9664,16150,1.67115,0.000172925,9851,53977101,3342.235356,92.580711,51.164085,0,164,1.671151,3.695385,0,164,2.149627,4.394632,0.0,1.0,0.150033,2883.42041,1e-05,1.0,0.239059,0.000614,0.423145,0.003799,0.131746
c-71.mtx,76638,859520,11.2153,0.000146342,82285,1711036986,1990.688973,51.293091,11.422072,2,6720,11.215324,29.236061,0,6716,3.227355,26.259394,0.415264,1.0,0.636781,15452.50293,3.7e-05,0.087685,0.000191,0.000124,0.00039,0.718995,0.220508
mk12-b4.mtx,62370,311850,5.0,8.01667e-05,105544,3577720907,11472.569848,100.0,100.0,5,5,5.0,0.0,0,0,0.0,0.0,0.013099,0.709155,0.263059,10352.250977,0.000113,0.00612,0.00057,0.000395,0.000629,0.792181,0.192308
vsp_south31_slptsk.mtx,39668,379828,9.57517,0.000241383,68176,1529235310,4026.125799,67.535545,24.031668,1,17663,9.575174,130.436523,0,17631,4.543587,166.558945,2.5e-05,0.997076,0.449682,12898.042969,5.1e-05,1.0,0.087096,0.000967,0.262766,0.809115,0.21614
fome11.mtx,24460,71264,2.91349,0.000119112,20366,351280536,4929.284576,84.840553,44.493713,0,228,2.913491,6.088603,0,224,1.978046,7.354588,0.0,0.499836,0.153923,4274.761719,4e-06,0.75,0.001476,5.3e-05,0.019203,0.001897,0.165033
rgg_n_2_19_s0.mtx,524288,6539532,12.4732,2.37907e-05,6018,2000159978,305.856746,1.573753,0.56605,0,30,12.473167,3.543237,0,26,3.941542,3.033196,0.0,0.50444,0.004206,17014.677734,0.0,1.0,0.011562,0.010867,0.008524,0.88215,0.223163
Maragal_6.mtx,21255,537694,25.2973,0.00119018,29810,383791424,713.772934,86.224419,8.147385,0,5941,25.297295,202.834442,0,5794,11.24399,152.642761,0.0,0.477629,0.143268,3171.660645,5e-06,1.0,0.019841,0.002824,0.091694,0.830967,0.236006
soc-sign-Slashdot090216.mtx,81871,545671,6.66501,8.14087e-05,106309,5608423175,10278.030489,81.463524,10.774991,0,428,6.665009,23.504089,0,428,10.152179,28.817215,0.0,0.99873,0.160927,21773.919922,1e-06,1.0,0.168564,9.3e-05,0.372694,0.001726,0.204072
IMDB.mtx,896308,3782463,4.22005,4.70826e-06,1117940,622166914297,164487.243972,79.592506,8.429085,0,1334,4.220048,11.383467,0,1334,5.360472,13.775419,0.0,0.999823,0.217072,318163.78125,0.0,1.0,0.042609,1e-06,0.199538,2.5e-05,0.184441
rajat26.mtx,51032,247528,4.85045,9.50472e-05,18456,755472088,3052.067192,89.437996,68.256927,1,3335,4.850447,22.563913,0,3330,2.392812,30.07222,2e-05,0.999314,0.054296,7412.173828,4.1e-05,1.0,0.214908,0.021766,0.350416,0.507833,0.190949
wiki-RfA.mtx,11380,188077,16.527,0.00145228,21255,128463153,683.03489,65.746925,6.221388,0,1101,16.526978,45.383717,0,1093,26.2355,57.931248,0.0,0.996924,0.405674,4642.255371,9e-06,1.0,0.342946,0.008927,0.472779,0.365056,0.229198
wiki-RfA_Positive.mtx,11380,139326,12.2431,0.00107584,20775,127635438,916.092029,70.694199,7.94683,0,913,12.243058,35.23098,0,906,19.608349,45.280888,0.0,0.995518,0.357048,4557.82373,9e-06,1.0,0.30935,0.004212,0.460792,0.120879,0.222714
wiki-RfA_Neutral.mtx,11380,11846,1.04095,9.14718e-05,8615,63055185,5322.909421,95.096664,34.408237,0,96,1.040949,3.953248,0,96,1.850791,5.211126,0.0,0.990949,0.079079,2562.214844,9e-06,1.0,0.106919,5.6e-05,0.308663,0.000145,0.102417
wiki-RfA_Negative.mtx,11380,39206,3.44517,0.000302739,16333,110922518,2829.223027,86.599297,17.49222,0,311,3.445167,11.29748,0,311,5.859666,14.724373,0.0,0.996924,0.178207,3691.371582,9e-06,1.0,0.177801,0.000261,0.381652,0.001733,0.174168
Franz1.mtx,2240,5120,2.28571,0.00102041,1332,1907752,372.607813,100.0,100.0,2,4,2.285714,0.699849,0,2,0.557143,0.896594,0.003125,0.325,0.091582,165.645355,0.002751,0.5,0.041994,0.017583,0.07428,0.856655,0.150943
Sieber.mtx,2290,14873,6.49476,0.00283614,4579,5244100,352.591945,99.912666,69.226112,4,2289,6.49476,67.470749,0,2285,1.996943,47.718155,0.002183,1.0,0.501963,661.056213,0.001747,1.0,0.013094,0.005262,0.051307,0.444831,0.203094
ex20.mtx,2203,67830,30.7898,0.0139763,196,420233,6.195386,0.0,0.0,6,67,30.789831,15.743685,0,32,8.606899,9.661207,0.021788,0.113936,0.070666,56.415325,0.044248,0.433333,0.196265,0.185699,0.063631,0.141147,0.238386
can_292.mtx,292,2540,8.69863,0.0297898,421,70122,27.607087,15.410959,7.519685,4,35,8.69863,5.399602,0,31,2.513699,4.941073,0.020548,0.986301,0.509887,106.708786,0.014388,0.857143,0.222354,0.093906,0.284171,0.308952,0.21323
para-8.mtx,155924,2094873,13.4352,8.61652e-05,118276,12060253298,5757.033146,1.73033,0.230658,1,6931,13.435219,18.708942,0,6891,1.357245,23.652124,6e-06,0.990264,0.694194,16103.384766,3.8e-05,1.0,0.003741,0.000122,0.059935,0.631572,0.224892
mri2.mtx,147456,569160,3.85986,2.61764e-05,111264,10949258377,19237.575334,57.112629,0.0,0,9,3.859863,4.457325,0,9,6.1e-05,0.023437,0.0,0.005229,0.002242,381.354492,1e-06,0.011673,0.005007,4.4e-05,0.00578,0.000187,0.180036
fs_183_3.mtx,183,1069,5.84153,0.0319209,304,31016,29.014032,81.420769,46.86623,2,72,5.84153,9.115056,0,69,3.901639,9.83254,0.043716,1.0,0.694168,35.367527,0.013605,0.510638,0.046997,0.034283,0.064101,0.724393,0.198921
bcsstm21.mtx,3600,3600,1.0,0.000277778,1,3600,1.0,100.0,100.0,1,1,1.0,0.0,0,0,0.0,0.0,0.000278,0.000278,0.000278,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1
crystk01.mtx,4875,315891,64.7982,0.0132919,99,468867,1.484268,0.0,0.0,24,81,64.798157,16.031487,0,28,1.382974,5.398795,0.049231,0.097846,0.091351,56.257004,0.078161,0.191489,0.145243,0.142108,0.028896,0.118303,0.244344
CurlCurl_2.mtx,806529,8921789,11.062,1.37155e-05,23091,18234984963,2043.870906,0.000496,0.000179,4,13,11.061956,0.919656,0,7,0.616641,0.896481,6e-06,0.029662,0.027979,4490.199219,0.000256,0.8,0.001242,0.000555,0.010123,0.265721,0.220148
adder_dcop_21.mtx,1813,11246,6.20298,0.00342139,3127,3186971,283.387071,49.586323,30.286324,1,1310,6.202979,30.777149,0,1309,2.816878,30.901808,0.000552,1.0,0.634474,437.303009,0.001676,1.0,0.013628,0.005157,0.084573,0.814711,0.201318
benzene.mtx,8219,242669,29.5254,0.00359233,5723,38845919,160.077797,0.0,0.0,12,37,29.525368,5.403746,0,10,1.141136,1.319546,0.009855,0.664314,0.45882,1138.413452,0.004396,0.149425,0.008571,0.008155,0.004077,0.540143,0.237913
photogrammetry.mtx,1388,11816,8.51297,0.00613326,1502,1297491,109.807972,1.585014,0.761679,4,9,8.512968,0.986492,0,4,0.85879,1.05208,0.090778,0.270173,0.185128,61.917603,0.020649,0.071429,0.035291,0.033907,0.010583,0.355375,0.212549
cavity14.mtx,2597,76258,29.3639,0.0113068,263,641519,8.412481,0.0,0.0,8,62,29.363882,14.971707,0,51,7.06315,12.480866,0.005391,0.166731,0.091835,95.790749,0.042553,0.6875,0.143157,0.123249,0.106069,0.151886,0.23785
USpowerGrid.mtx,4941,13188,2.6691,0.000540193,1728,7159078,542.847892,92.997368,80.239609,1,19,2.669095,1.791266,0,16,1.495851,1.751357,0.000202,0.998786,0.059022,633.243164,0.000424,1.0,0.301974,0.055135,0.42563,0.856136,0.160052
adder_dcop_04.mtx,1813,11107,6.12631,0.0033791,3123,3186158,286.860358,50.965252,31.16053,1,1310,6.12631,30.779449,0,1309,2.804744,30.90254,0.000552,1.0,0.631802,436.874023,0.00126,1.0,0.013594,0.005099,0.084577,0.816864,0.200828
bcsstk27.mtx,1224,56126,45.8546,0.0374629,113,135120,2.40744,0.0,0.0,15,54,45.854576,9.793304,0,25,1.489379,4.506516,0.012255,0.079248,0.066584,10.168298,0.375,1.0,0.564582,0.5548,0.10327,0.09455,0.242081
airfoil_2d.mtx,14214,259688,18.2699,0.00128534,2964,39652072,152.691199,4.481497,0.245294,1,23,18.269875,3.948235,0,21,2.612917,4.709163,7e-05,0.420149,0.023409,475.906555,0.003008,1.0,0.138665,0.089738,0.193179,0.499441,0.231032
mycielskian14.mtx,12287,3695512,300.766,0.0244784,24548,150957926,40.848988,0.0,0.0,13,6143,300.766022,406.437866,0,4093,70.920563,236.621338,0.499959,1.0,0.99943,78.08905,0.001058,1.0,0.024589,0.014839,0.034551,0.326055,0.248759
IG5-8.mtx,292,1711,5.85959,0.0200671,184,19053,11.135593,56.849316,6.54588,0,57,5.859589,7.902492,0,47,3.921233,6.718195,0.0,0.671233,0.169263,53.732262,0.000342,1.0,0.077874,0.007482,0.123302,0.014502,0.199046
neos2.mtx,134128,685087,5.10771,3.80809e-05,127057,8667478190,12651.645981,74.790497,65.44059,0,78,5.10771,1.415071,0,73,0.001171,0.282375,0.0,0.999247,0.496789,38603.8125,1e-06,0.006693,0.000206,9.2e-05,0.000398,0.662896,0.193248
oscil_dcop_45.mtx,430,1544,3.5907,0.00835046,311,101995,66.058938,92.093025,84.455956,1,13,3.590698,1.448309,0,10,0.681395,1.330631,0.002326,0.767442,0.289411,74.367966,0.009146,1.0,0.100081,0.040184,0.220421,0.648702,0.176336
lp_osa_60.mtx,243246,1408073,5.78868,2.37976e-05,232970,29522240218,20966.413118,95.773827,0.0,0,173366,5.788679,602.345947,0,163927,3.521579,567.967346,0.0,0.958079,0.040043,46476.910156,0.0,0.779442,4.5e-05,1e-06,0.003845,1e-06,0.19855
ct20stif.mtx,52329,2600295,49.6913,0.000949594,38617,1513539721,582.06462,0.024843,0.001731,2,207,49.69128,16.549,0,147,4.818743,9.837007,7.6e-05,0.943091,0.107816,8682.12207,0.00027,1.0,0.12481,0.034107,0.179683,0.126183,0.242675
jan99jac100.mtx,34454,190224,5.5211,0.000160246,2969,95534731,502.22228,62.988331,30.83102,1,68,5.521101,6.437856,0,66,3.262002,8.305666,2.9e-05,0.391711,0.046602,2281.733887,0.000421,1.0,0.183684,0.021609,0.318879,0.718946,0.19659
cavity13.mtx,2597,71601,27.5707,0.0106163,263,641519,8.959637,9.279939,0.336587,1,62,27.570658,16.875738,0,51,8.054294,13.675515,0.000385,0.166731,0.08527,112.488548,0.042553,1.0,0.215882,0.147567,0.263588,0.181127,0.2371
